fecha,hora,consumo,met_obtencion,datetime
2021-08-13,15,0.047,Real,2021-08-13 15:00:00
2021-08-13,16,0.041,Real,2021-08-13 16:00:00
2021-08-13,17,0.027,Real,2021-08-13 17:00:00
2021-08-13,18,0.0,Real,2021-08-13 18:00:00
2021-08-13,19,0.0,Real,2021-08-13 19:00:00
2021-08-13,20,0.0,Real,2021-08-13 20:00:00
2021-08-13,21,0.0,Real,2021-08-13 21:00:00
2021-08-13,22,0.0,Real,2021-08-13 22:00:00
2021-08-13,23,0.0,Real,2021-08-13 23:00:00
2021-08-13,24,0.0,Real,2021-08-14 00:00:00
2021-08-14,1,0.0,Real,2021-08-14 01:00:00
2021-08-14,2,0.0,Real,2021-08-14 02:00:00
2021-08-14,3,0.0,Real,2021-08-14 03:00:00
2021-08-14,4,0.0,Real,2021-08-14 04:00:00
2021-08-14,5,0.0,Real,2021-08-14 05:00:00
2021-08-14,6,0.0,Real,2021-08-14 06:00:00
2021-08-14,7,0.0,Real,2021-08-14 07:00:00
2021-08-14,8,0.0,Real,2021-08-14 08:00:00
2021-08-14,9,0.0,Real,2021-08-14 09:00:00
2021-08-14,10,0.0,Real,2021-08-14 10:00:00
2021-08-14,11,0.0,Real,2021-08-14 11:00:00
2021-08-14,12,0.0,Real,2021-08-14 12:00:00
2021-08-14,13,0.0,Real,2021-08-14 13:00:00
2021-08-14,14,0.0,Real,2021-08-14 14:00:00
2021-08-14,15,0.0,Real,2021-08-14 15:00:00
2021-08-14,16,0.0,Real,2021-08-14 16:00:00
2021-08-14,17,0.0,Real,2021-08-14 17:00:00
2021-08-14,18,0.0,Real,2021-08-14 18:00:00
2021-08-14,19,0.0,Real,2021-08-14 19:00:00
2021-08-14,20,0.0,Real,2021-08-14 20:00:00
2021-08-14,21,0.0,Real,2021-08-14 21:00:00
2021-08-14,22,0.01,Real,2021-08-14 22:00:00
2021-08-14,23,0.0,Real,2021-08-14 23:00:00
2021-08-14,24,0.0,Real,2021-08-15 00:00:00
2021-08-15,1,0.0,Real,2021-08-15 01:00:00
2021-08-15,2,0.0,Real,2021-08-15 02:00:00
2021-08-15,3,0.0,Real,2021-08-15 03:00:00
2021-08-15,4,0.0,Real,2021-08-15 04:00:00
2021-08-15,5,0.0,Real,2021-08-15 05:00:00
2021-08-15,6,0.0,Real,2021-08-15 06:00:00
2021-08-15,7,0.0,Real,2021-08-15 07:00:00
2021-08-15,8,0.0,Real,2021-08-15 08:00:00
2021-08-15,9,0.0,Real,2021-08-15 09:00:00
2021-08-15,10,0.0,Real,2021-08-15 10:00:00
2021-08-15,11,0.0,Real,2021-08-15 11:00:00
2021-08-15,12,0.0,Real,2021-08-15 12:00:00
2021-08-15,13,0.0,Real,2021-08-15 13:00:00
2021-08-15,14,0.0,Real,2021-08-15 14:00:00
2021-08-15,15,0.0,Real,2021-08-15 15:00:00
2021-08-15,16,0.0,Real,2021-08-15 16:00:00
2021-08-15,17,0.0,Real,2021-08-15 17:00:00
2021-08-15,18,0.0,Real,2021-08-15 18:00:00
2021-08-15,19,0.0,Real,2021-08-15 19:00:00
2021-08-15,20,0.0,Real,2021-08-15 20:00:00
2021-08-15,21,0.0,Real,2021-08-15 21:00:00
2021-08-15,22,0.0,Real,2021-08-15 22:00:00
2021-08-15,23,0.0,Real,2021-08-15 23:00:00
2021-08-15,24,0.0,Real,2021-08-16 00:00:00
2021-08-16,1,0.0,Real,2021-08-16 01:00:00
2021-08-16,2,0.0,Real,2021-08-16 02:00:00
2021-08-16,3,0.0,Real,2021-08-16 03:00:00
2021-08-16,4,0.0,Real,2021-08-16 04:00:00
2021-08-16,5,0.0,Real,2021-08-16 05:00:00
2021-08-16,6,0.0,Real,2021-08-16 06:00:00
2021-08-16,7,0.0,Real,2021-08-16 07:00:00
2021-08-16,8,0.0,Real,2021-08-16 08:00:00
2021-08-16,9,0.0,Real,2021-08-16 09:00:00
2021-08-16,10,0.0,Real,2021-08-16 10:00:00
2021-08-16,11,0.0,Real,2021-08-16 11:00:00
2021-08-16,12,0.0,Real,2021-08-16 12:00:00
2021-08-16,13,0.0,Real,2021-08-16 13:00:00
2021-08-16,14,0.0,Real,2021-08-16 14:00:00
2021-08-16,15,0.0,Real,2021-08-16 15:00:00
2021-08-16,16,0.0,Real,2021-08-16 16:00:00
2021-08-16,17,0.0,Real,2021-08-16 17:00:00
2021-08-16,18,0.0,Real,2021-08-16 18:00:00
2021-08-16,19,0.0,Real,2021-08-16 19:00:00
2021-08-16,20,0.0,Real,2021-08-16 20:00:00
2021-08-16,21,0.0,Real,2021-08-16 21:00:00
2021-08-16,22,0.0,Real,2021-08-16 22:00:00
2021-08-16,23,0.0,Real,2021-08-16 23:00:00
2021-08-16,24,0.0,Real,2021-08-17 00:00:00
2021-08-17,1,0.0,Real,2021-08-17 01:00:00
2021-08-17,2,0.0,Real,2021-08-17 02:00:00
2021-08-17,3,0.0,Real,2021-08-17 03:00:00
2021-08-17,4,0.0,Real,2021-08-17 04:00:00
2021-08-17,5,0.0,Real,2021-08-17 05:00:00
2021-08-17,6,0.0,Real,2021-08-17 06:00:00
2021-08-17,7,0.0,Real,2021-08-17 07:00:00
2021-08-17,8,0.0,Real,2021-08-17 08:00:00
2021-08-17,9,0.042,Real,2021-08-17 09:00:00
2021-08-17,10,0.123,Real,2021-08-17 10:00:00
2021-08-17,11,0.103,Real,2021-08-17 11:00:00
2021-08-17,12,0.072,Real,2021-08-17 12:00:00
2021-08-17,13,0.077,Real,2021-08-17 13:00:00
2021-08-17,14,0.269,Real,2021-08-17 14:00:00
2021-08-17,15,0.048,Real,2021-08-17 15:00:00
2021-08-17,16,0.039,Real,2021-08-17 16:00:00
2021-08-17,17,0.014,Real,2021-08-17 17:00:00
2021-08-17,18,0.0,Real,2021-08-17 18:00:00
2021-08-17,19,0.0,Real,2021-08-17 19:00:00
2021-08-17,20,0.0,Real,2021-08-17 20:00:00
2021-08-17,21,0.0,Real,2021-08-17 21:00:00
2021-08-17,22,0.0,Real,2021-08-17 22:00:00
2021-08-17,23,0.0,Real,2021-08-17 23:00:00
2021-08-17,24,0.0,Real,2021-08-18 00:00:00
2021-08-18,1,0.0,Real,2021-08-18 01:00:00
2021-08-18,2,0.0,Real,2021-08-18 02:00:00
2021-08-18,3,0.0,Real,2021-08-18 03:00:00
2021-08-18,4,0.0,Real,2021-08-18 04:00:00
2021-08-18,5,0.0,Real,2021-08-18 05:00:00
2021-08-18,6,0.0,Real,2021-08-18 06:00:00
2021-08-18,7,0.0,Real,2021-08-18 07:00:00
2021-08-18,8,0.0,Real,2021-08-18 08:00:00
2021-08-18,9,0.053,Real,2021-08-18 09:00:00
2021-08-18,10,0.097,Real,2021-08-18 10:00:00
2021-08-18,11,0.078,Real,2021-08-18 11:00:00
2021-08-18,12,0.101,Real,2021-08-18 12:00:00
2021-08-18,13,0.074,Real,2021-08-18 13:00:00
2021-08-18,14,0.132,Real,2021-08-18 14:00:00
2021-08-18,15,0.045,Real,2021-08-18 15:00:00
2021-08-18,16,0.039,Real,2021-08-18 16:00:00
2021-08-18,17,0.037,Real,2021-08-18 17:00:00
2021-08-18,18,0.014,Real,2021-08-18 18:00:00
2021-08-18,19,0.0,Real,2021-08-18 19:00:00
2021-08-18,20,0.0,Real,2021-08-18 20:00:00
2021-08-18,21,0.0,Real,2021-08-18 21:00:00
2021-08-18,22,0.0,Real,2021-08-18 22:00:00
2021-08-18,23,0.0,Real,2021-08-18 23:00:00
2021-08-18,24,0.0,Real,2021-08-19 00:00:00
2021-08-19,1,0.0,Real,2021-08-19 01:00:00
2021-08-19,2,0.0,Real,2021-08-19 02:00:00
2021-08-19,3,0.0,Real,2021-08-19 03:00:00
2021-08-19,4,0.0,Real,2021-08-19 04:00:00
2021-08-19,5,0.0,Real,2021-08-19 05:00:00
2021-08-19,6,0.0,Real,2021-08-19 06:00:00
2021-08-19,7,0.0,Real,2021-08-19 07:00:00
2021-08-19,8,0.0,Real,2021-08-19 08:00:00
2021-08-19,9,0.029,Real,2021-08-19 09:00:00
2021-08-19,10,0.098,Real,2021-08-19 10:00:00
2021-08-19,11,0.083,Real,2021-08-19 11:00:00
2021-08-19,12,0.089,Real,2021-08-19 12:00:00
2021-08-19,13,0.081,Real,2021-08-19 13:00:00
2021-08-19,14,0.129,Real,2021-08-19 14:00:00
2021-08-19,15,0.036,Real,2021-08-19 15:00:00
2021-08-19,16,0.041,Real,2021-08-19 16:00:00
2021-08-19,17,0.05,Real,2021-08-19 17:00:00
2021-08-19,18,0.042,Real,2021-08-19 18:00:00
2021-08-19,19,0.0,Real,2021-08-19 19:00:00
2021-08-19,20,0.0,Real,2021-08-19 20:00:00
2021-08-19,21,0.0,Real,2021-08-19 21:00:00
2021-08-19,22,0.031,Real,2021-08-19 22:00:00
2021-08-19,23,0.0,Real,2021-08-19 23:00:00
2021-08-19,24,0.0,Real,2021-08-20 00:00:00
2021-08-20,1,0.0,Real,2021-08-20 01:00:00
2021-08-20,2,0.0,Real,2021-08-20 02:00:00
2021-08-20,3,0.0,Real,2021-08-20 03:00:00
2021-08-20,4,0.0,Real,2021-08-20 04:00:00
2021-08-20,5,0.0,Real,2021-08-20 05:00:00
2021-08-20,6,0.0,Real,2021-08-20 06:00:00
2021-08-20,7,0.0,Real,2021-08-20 07:00:00
2021-08-20,8,0.0,Real,2021-08-20 08:00:00
2021-08-20,9,0.029,Real,2021-08-20 09:00:00
2021-08-20,10,0.042,Real,2021-08-20 10:00:00
2021-08-20,11,0.038,Real,2021-08-20 11:00:00
2021-08-20,12,0.041,Real,2021-08-20 12:00:00
2021-08-20,13,0.043,Real,2021-08-20 13:00:00
2021-08-20,14,0.082,Real,2021-08-20 14:00:00
2021-08-20,15,0.022,Real,2021-08-20 15:00:00
2021-08-20,16,0.0,Real,2021-08-20 16:00:00
2021-08-20,17,0.0,Real,2021-08-20 17:00:00
2021-08-20,18,0.0,Real,2021-08-20 18:00:00
2021-08-20,19,0.0,Real,2021-08-20 19:00:00
2021-08-20,20,0.0,Real,2021-08-20 20:00:00
2021-08-20,21,0.0,Real,2021-08-20 21:00:00
2021-08-20,22,0.0,Real,2021-08-20 22:00:00
2021-08-20,23,0.0,Real,2021-08-20 23:00:00
2021-08-20,24,0.0,Real,2021-08-21 00:00:00
2021-08-21,1,0.0,Real,2021-08-21 01:00:00
2021-08-21,2,0.0,Real,2021-08-21 02:00:00
2021-08-21,3,0.0,Real,2021-08-21 03:00:00
2021-08-21,4,0.0,Real,2021-08-21 04:00:00
2021-08-21,5,0.0,Real,2021-08-21 05:00:00
2021-08-21,6,0.0,Real,2021-08-21 06:00:00
2021-08-21,7,0.0,Real,2021-08-21 07:00:00
2021-08-21,8,0.0,Real,2021-08-21 08:00:00
2021-08-21,9,0.0,Real,2021-08-21 09:00:00
2021-08-21,10,0.0,Real,2021-08-21 10:00:00
2021-08-21,11,0.0,Real,2021-08-21 11:00:00
2021-08-21,12,0.0,Real,2021-08-21 12:00:00
2021-08-21,13,0.0,Real,2021-08-21 13:00:00
2021-08-21,14,0.0,Real,2021-08-21 14:00:00
2021-08-21,15,0.0,Real,2021-08-21 15:00:00
2021-08-21,16,0.0,Real,2021-08-21 16:00:00
2021-08-21,17,0.0,Real,2021-08-21 17:00:00
2021-08-21,18,0.0,Real,2021-08-21 18:00:00
2021-08-21,19,0.0,Real,2021-08-21 19:00:00
2021-08-21,20,0.0,Real,2021-08-21 20:00:00
2021-08-21,21,0.0,Real,2021-08-21 21:00:00
2021-08-21,22,0.0,Real,2021-08-21 22:00:00
2021-08-21,23,0.0,Real,2021-08-21 23:00:00
2021-08-21,24,0.0,Real,2021-08-22 00:00:00
2021-08-22,1,0.0,Real,2021-08-22 01:00:00
2021-08-22,2,0.0,Real,2021-08-22 02:00:00
2021-08-22,3,0.0,Real,2021-08-22 03:00:00
2021-08-22,4,0.0,Real,2021-08-22 04:00:00
2021-08-22,5,0.0,Real,2021-08-22 05:00:00
2021-08-22,6,0.0,Real,2021-08-22 06:00:00
2021-08-22,7,0.0,Real,2021-08-22 07:00:00
2021-08-22,8,0.0,Real,2021-08-22 08:00:00
2021-08-22,9,0.0,Real,2021-08-22 09:00:00
2021-08-22,10,0.0,Real,2021-08-22 10:00:00
2021-08-22,11,0.0,Real,2021-08-22 11:00:00
2021-08-22,12,0.0,Real,2021-08-22 12:00:00
2021-08-22,13,0.0,Real,2021-08-22 13:00:00
2021-08-22,14,0.0,Real,2021-08-22 14:00:00
2021-08-22,15,0.0,Real,2021-08-22 15:00:00
2021-08-22,16,0.0,Real,2021-08-22 16:00:00
2021-08-22,17,0.0,Real,2021-08-22 17:00:00
2021-08-22,18,0.0,Real,2021-08-22 18:00:00
2021-08-22,19,0.0,Real,2021-08-22 19:00:00
2021-08-22,20,0.0,Real,2021-08-22 20:00:00
2021-08-22,21,0.0,Real,2021-08-22 21:00:00
2021-08-22,22,0.0,Real,2021-08-22 22:00:00
2021-08-22,23,0.0,Real,2021-08-22 23:00:00
2021-08-22,24,0.0,Real,2021-08-23 00:00:00
2021-08-23,1,0.0,Real,2021-08-23 01:00:00
2021-08-23,2,0.0,Real,2021-08-23 02:00:00
2021-08-23,3,0.0,Real,2021-08-23 03:00:00
2021-08-23,4,0.0,Real,2021-08-23 04:00:00
2021-08-23,5,0.0,Real,2021-08-23 05:00:00
2021-08-23,6,0.0,Real,2021-08-23 06:00:00
2021-08-23,7,0.0,Real,2021-08-23 07:00:00
2021-08-23,8,0.0,Real,2021-08-23 08:00:00
2021-08-23,9,0.0,Real,2021-08-23 09:00:00
2021-08-23,10,0.0,Real,2021-08-23 10:00:00
2021-08-23,11,0.0,Real,2021-08-23 11:00:00
2021-08-23,12,0.0,Real,2021-08-23 12:00:00
2021-08-23,13,0.0,Real,2021-08-23 13:00:00
2021-08-23,14,0.0,Real,2021-08-23 14:00:00
2021-08-23,15,0.0,Real,2021-08-23 15:00:00
2021-08-23,16,0.0,Real,2021-08-23 16:00:00
2021-08-23,17,0.0,Real,2021-08-23 17:00:00
2021-08-23,18,0.0,Real,2021-08-23 18:00:00
2021-08-23,19,0.0,Real,2021-08-23 19:00:00
2021-08-23,20,0.0,Real,2021-08-23 20:00:00
2021-08-23,21,0.0,Real,2021-08-23 21:00:00
2021-08-23,22,0.0,Real,2021-08-23 22:00:00
2021-08-23,23,0.0,Real,2021-08-23 23:00:00
2021-08-23,24,0.0,Real,2021-08-24 00:00:00
2021-08-24,1,0.0,Real,2021-08-24 01:00:00
2021-08-24,2,0.0,Real,2021-08-24 02:00:00
2021-08-24,3,0.0,Real,2021-08-24 03:00:00
2021-08-24,4,0.0,Real,2021-08-24 04:00:00
2021-08-24,5,0.0,Real,2021-08-24 05:00:00
2021-08-24,6,0.0,Real,2021-08-24 06:00:00
2021-08-24,7,0.0,Real,2021-08-24 07:00:00
2021-08-24,8,0.0,Real,2021-08-24 08:00:00
2021-08-24,9,0.0,Real,2021-08-24 09:00:00
2021-08-24,10,0.0,Real,2021-08-24 10:00:00
2021-08-24,11,0.0,Real,2021-08-24 11:00:00
2021-08-24,12,0.0,Real,2021-08-24 12:00:00
2021-08-24,13,0.0,Real,2021-08-24 13:00:00
2021-08-24,14,0.0,Real,2021-08-24 14:00:00
2021-08-24,15,0.0,Real,2021-08-24 15:00:00
2021-08-24,16,0.0,Real,2021-08-24 16:00:00
2021-08-24,17,0.0,Real,2021-08-24 17:00:00
2021-08-24,18,0.0,Real,2021-08-24 18:00:00
2021-08-24,19,0.0,Real,2021-08-24 19:00:00
2021-08-24,20,0.0,Real,2021-08-24 20:00:00
2021-08-24,21,0.0,Real,2021-08-24 21:00:00
2021-08-24,22,0.0,Real,2021-08-24 22:00:00
2021-08-24,23,0.0,Real,2021-08-24 23:00:00
2021-08-24,24,0.0,Real,2021-08-25 00:00:00
2021-08-25,1,0.0,Real,2021-08-25 01:00:00
2021-08-25,2,0.0,Real,2021-08-25 02:00:00
2021-08-25,3,0.0,Real,2021-08-25 03:00:00
2021-08-25,4,0.0,Real,2021-08-25 04:00:00
2021-08-25,5,0.0,Real,2021-08-25 05:00:00
2021-08-25,6,0.0,Real,2021-08-25 06:00:00
2021-08-25,7,0.0,Real,2021-08-25 07:00:00
2021-08-25,8,0.0,Real,2021-08-25 08:00:00
2021-08-25,9,0.0,Real,2021-08-25 09:00:00
2021-08-25,10,0.0,Real,2021-08-25 10:00:00
2021-08-25,11,0.0,Real,2021-08-25 11:00:00
2021-08-25,12,0.0,Real,2021-08-25 12:00:00
2021-08-25,13,0.0,Real,2021-08-25 13:00:00
2021-08-25,14,0.0,Real,2021-08-25 14:00:00
2021-08-25,15,0.0,Real,2021-08-25 15:00:00
2021-08-25,16,0.0,Real,2021-08-25 16:00:00
2021-08-25,17,0.0,Real,2021-08-25 17:00:00
2021-08-25,18,0.0,Real,2021-08-25 18:00:00
2021-08-25,19,0.0,Real,2021-08-25 19:00:00
2021-08-25,20,0.0,Real,2021-08-25 20:00:00
2021-08-25,21,0.0,Real,2021-08-25 21:00:00
2021-08-25,22,0.0,Real,2021-08-25 22:00:00
2021-08-25,23,0.0,Real,2021-08-25 23:00:00
2021-08-25,24,0.0,Real,2021-08-26 00:00:00
2021-08-26,1,0.0,Real,2021-08-26 01:00:00
2021-08-26,2,0.0,Real,2021-08-26 02:00:00
2021-08-26,3,0.0,Real,2021-08-26 03:00:00
2021-08-26,4,0.0,Real,2021-08-26 04:00:00
2021-08-26,5,0.0,Real,2021-08-26 05:00:00
2021-08-26,6,0.0,Real,2021-08-26 06:00:00
2021-08-26,7,0.0,Real,2021-08-26 07:00:00
2021-08-26,8,0.0,Real,2021-08-26 08:00:00
2021-08-26,9,0.0,Real,2021-08-26 09:00:00
2021-08-26,10,0.0,Real,2021-08-26 10:00:00
2021-08-26,11,0.0,Real,2021-08-26 11:00:00
2021-08-26,12,0.0,Real,2021-08-26 12:00:00
2021-08-26,13,0.0,Real,2021-08-26 13:00:00
2021-08-26,14,0.0,Real,2021-08-26 14:00:00
2021-08-26,15,0.0,Real,2021-08-26 15:00:00
2021-08-26,16,0.0,Real,2021-08-26 16:00:00
2021-08-26,17,0.0,Real,2021-08-26 17:00:00
2021-08-26,18,0.0,Real,2021-08-26 18:00:00
2021-08-26,19,0.0,Real,2021-08-26 19:00:00
2021-08-26,20,0.0,Real,2021-08-26 20:00:00
2021-08-26,21,0.0,Real,2021-08-26 21:00:00
2021-08-26,22,0.0,Real,2021-08-26 22:00:00
2021-08-26,23,0.0,Real,2021-08-26 23:00:00
2021-08-26,24,0.0,Real,2021-08-27 00:00:00
2021-08-27,1,0.0,Real,2021-08-27 01:00:00
2021-08-27,2,0.0,Real,2021-08-27 02:00:00
2021-08-27,3,0.0,Real,2021-08-27 03:00:00
2021-08-27,4,0.0,Real,2021-08-27 04:00:00
2021-08-27,5,0.0,Real,2021-08-27 05:00:00
2021-08-27,6,0.0,Real,2021-08-27 06:00:00
2021-08-27,7,0.0,Real,2021-08-27 07:00:00
2021-08-27,8,0.0,Real,2021-08-27 08:00:00
2021-08-27,9,0.0,Real,2021-08-27 09:00:00
2021-08-27,10,0.0,Real,2021-08-27 10:00:00
2021-08-27,11,0.0,Real,2021-08-27 11:00:00
2021-08-27,12,0.0,Real,2021-08-27 12:00:00
2021-08-27,13,0.0,Real,2021-08-27 13:00:00
2021-08-27,14,0.0,Real,2021-08-27 14:00:00
2021-08-27,15,0.0,Real,2021-08-27 15:00:00
2021-08-27,16,0.0,Real,2021-08-27 16:00:00
2021-08-27,17,0.0,Real,2021-08-27 17:00:00
2021-08-27,18,0.0,Real,2021-08-27 18:00:00
2021-08-27,19,0.0,Real,2021-08-27 19:00:00
2021-08-27,20,0.0,Real,2021-08-27 20:00:00
2021-08-27,21,0.0,Real,2021-08-27 21:00:00
2021-08-27,22,0.0,Real,2021-08-27 22:00:00
2021-08-27,23,0.0,Real,2021-08-27 23:00:00
2021-08-27,24,0.0,Real,2021-08-28 00:00:00
2021-08-28,1,0.0,Real,2021-08-28 01:00:00
2021-08-28,2,0.0,Real,2021-08-28 02:00:00
2021-08-28,3,0.0,Real,2021-08-28 03:00:00
2021-08-28,4,0.0,Real,2021-08-28 04:00:00
2021-08-28,5,0.0,Real,2021-08-28 05:00:00
2021-08-28,6,0.0,Real,2021-08-28 06:00:00
2021-08-28,7,0.0,Real,2021-08-28 07:00:00
2021-08-28,8,0.0,Real,2021-08-28 08:00:00
2021-08-28,9,0.0,Real,2021-08-28 09:00:00
2021-08-28,10,0.0,Real,2021-08-28 10:00:00
2021-08-28,11,0.0,Real,2021-08-28 11:00:00
2021-08-28,12,0.0,Real,2021-08-28 12:00:00
2021-08-28,13,0.0,Real,2021-08-28 13:00:00
2021-08-28,14,0.0,Real,2021-08-28 14:00:00
2021-08-28,15,0.0,Real,2021-08-28 15:00:00
2021-08-28,16,0.0,Real,2021-08-28 16:00:00
2021-08-28,17,0.0,Real,2021-08-28 17:00:00
2021-08-28,18,0.0,Real,2021-08-28 18:00:00
2021-08-28,19,0.0,Real,2021-08-28 19:00:00
2021-08-28,20,0.0,Real,2021-08-28 20:00:00
2021-08-28,21,0.0,Real,2021-08-28 21:00:00
2021-08-28,22,0.0,Real,2021-08-28 22:00:00
2021-08-28,23,0.0,Real,2021-08-28 23:00:00
2021-08-28,24,0.0,Real,2021-08-29 00:00:00
2021-08-29,1,0.0,Real,2021-08-29 01:00:00
2021-08-29,2,0.0,Real,2021-08-29 02:00:00
2021-08-29,3,0.0,Real,2021-08-29 03:00:00
2021-08-29,4,0.0,Real,2021-08-29 04:00:00
2021-08-29,5,0.0,Real,2021-08-29 05:00:00
2021-08-29,6,0.0,Real,2021-08-29 06:00:00
2021-08-29,7,0.0,Real,2021-08-29 07:00:00
2021-08-29,8,0.0,Real,2021-08-29 08:00:00
2021-08-29,9,0.0,Real,2021-08-29 09:00:00
2021-08-29,10,0.0,Real,2021-08-29 10:00:00
2021-08-29,11,0.0,Real,2021-08-29 11:00:00
2021-08-29,12,0.0,Real,2021-08-29 12:00:00
2021-08-29,13,0.0,Real,2021-08-29 13:00:00
2021-08-29,14,0.0,Real,2021-08-29 14:00:00
2021-08-29,15,0.0,Real,2021-08-29 15:00:00
2021-08-29,16,0.0,Real,2021-08-29 16:00:00
2021-08-29,17,0.0,Real,2021-08-29 17:00:00
2021-08-29,18,0.0,Real,2021-08-29 18:00:00
2021-08-29,19,0.0,Real,2021-08-29 19:00:00
2021-08-29,20,0.0,Real,2021-08-29 20:00:00
2021-08-29,21,0.0,Real,2021-08-29 21:00:00
2021-08-29,22,0.0,Real,2021-08-29 22:00:00
2021-08-29,23,0.0,Real,2021-08-29 23:00:00
2021-08-29,24,0.0,Real,2021-08-30 00:00:00
2021-08-30,1,0.0,Real,2021-08-30 01:00:00
