fecha,hora,consumo,met_obtencion,datetime
2021-08-13,2,0.388,Real,2021-08-13 02:00:00
2021-08-13,3,0.393,Real,2021-08-13 03:00:00
2021-08-13,4,0.434,Real,2021-08-13 04:00:00
2021-08-13,5,0.398,Real,2021-08-13 05:00:00
2021-08-13,6,0.341,Real,2021-08-13 06:00:00
2021-08-13,7,0.368,Real,2021-08-13 07:00:00
2021-08-13,8,0.437,Real,2021-08-13 08:00:00
2021-08-13,9,0.436,Real,2021-08-13 09:00:00
2021-08-13,10,0.738,Real,2021-08-13 10:00:00
2021-08-13,11,0.425,Real,2021-08-13 11:00:00
2021-08-13,12,0.55,Real,2021-08-13 12:00:00
2021-08-13,13,0.418,Real,2021-08-13 13:00:00
2021-08-13,14,0.48,Real,2021-08-13 14:00:00
2021-08-13,15,0.881,Real,2021-08-13 15:00:00
2021-08-13,16,0.889,Real,2021-08-13 16:00:00
2021-08-13,17,0.957,Real,2021-08-13 17:00:00
2021-08-13,18,0.453,Real,2021-08-13 18:00:00
2021-08-13,19,0.41,Real,2021-08-13 19:00:00
2021-08-13,20,0.468,Real,2021-08-13 20:00:00
2021-08-13,21,0.506,Real,2021-08-13 21:00:00
2021-08-13,22,0.528,Real,2021-08-13 22:00:00
2021-08-13,23,0.523,Real,2021-08-13 23:00:00
2021-08-13,24,0.437,Real,2021-08-14 00:00:00
2021-08-14,1,0.449,Real,2021-08-14 01:00:00
2021-08-14,2,0.427,Real,2021-08-14 02:00:00
2021-08-14,3,0.478,Real,2021-08-14 03:00:00
2021-08-14,4,0.438,Real,2021-08-14 04:00:00
2021-08-14,5,0.393,Real,2021-08-14 05:00:00
2021-08-14,6,0.4,Real,2021-08-14 06:00:00
2021-08-14,7,0.426,Real,2021-08-14 07:00:00
2021-08-14,8,0.439,Real,2021-08-14 08:00:00
2021-08-14,9,0.414,Real,2021-08-14 09:00:00
2021-08-14,10,0.456,Real,2021-08-14 10:00:00
2021-08-14,11,0.454,Real,2021-08-14 11:00:00
2021-08-14,12,0.907,Real,2021-08-14 12:00:00
2021-08-14,13,0.861,Real,2021-08-14 13:00:00
2021-08-14,14,0.465,Real,2021-08-14 14:00:00
2021-08-14,15,0.489,Real,2021-08-14 15:00:00
2021-08-14,16,0.931,Real,2021-08-14 16:00:00
2021-08-14,17,1.271,Real,2021-08-14 17:00:00
2021-08-14,18,0.956,Real,2021-08-14 18:00:00
2021-08-14,19,0.582,Real,2021-08-14 19:00:00
2021-08-14,20,0.463,Real,2021-08-14 20:00:00
2021-08-14,21,0.498,Real,2021-08-14 21:00:00
2021-08-14,22,0.545,Real,2021-08-14 22:00:00
2021-08-14,23,0.532,Real,2021-08-14 23:00:00
2021-08-14,24,0.441,Real,2021-08-15 00:00:00
2021-08-15,1,0.431,Real,2021-08-15 01:00:00
2021-08-15,2,0.484,Real,2021-08-15 02:00:00
2021-08-15,3,0.451,Real,2021-08-15 03:00:00
2021-08-15,4,0.439,Real,2021-08-15 04:00:00
2021-08-15,5,0.399,Real,2021-08-15 05:00:00
2021-08-15,6,0.442,Real,2021-08-15 06:00:00
2021-08-15,7,0.436,Real,2021-08-15 07:00:00
2021-08-15,8,0.416,Real,2021-08-15 08:00:00
2021-08-15,9,0.388,Real,2021-08-15 09:00:00
2021-08-15,10,0.47,Real,2021-08-15 10:00:00
2021-08-15,11,0.456,Real,2021-08-15 11:00:00
2021-08-15,12,0.442,Real,2021-08-15 12:00:00
2021-08-15,13,0.503,Real,2021-08-15 13:00:00
2021-08-15,14,0.513,Real,2021-08-15 14:00:00
2021-08-15,15,0.477,Real,2021-08-15 15:00:00
2021-08-15,16,0.466,Real,2021-08-15 16:00:00
2021-08-15,17,0.73,Real,2021-08-15 17:00:00
2021-08-15,18,0.848,Real,2021-08-15 18:00:00
2021-08-15,19,0.419,Real,2021-08-15 19:00:00
2021-08-15,20,0.621,Real,2021-08-15 20:00:00
2021-08-15,21,0.53,Real,2021-08-15 21:00:00
2021-08-15,22,0.53,Real,2021-08-15 22:00:00
2021-08-15,23,0.469,Real,2021-08-15 23:00:00
2021-08-15,24,0.44,Real,2021-08-16 00:00:00
2021-08-16,1,0.457,Real,2021-08-16 01:00:00
2021-08-16,2,0.438,Real,2021-08-16 02:00:00
2021-08-16,3,0.384,Real,2021-08-16 03:00:00
2021-08-16,4,0.375,Real,2021-08-16 04:00:00
2021-08-16,5,0.434,Real,2021-08-16 05:00:00
2021-08-16,6,0.428,Real,2021-08-16 06:00:00
2021-08-16,7,0.392,Real,2021-08-16 07:00:00
2021-08-16,8,0.343,Real,2021-08-16 08:00:00
2021-08-16,9,0.485,Real,2021-08-16 09:00:00
2021-08-16,10,0.42,Real,2021-08-16 10:00:00
2021-08-16,11,0.385,Real,2021-08-16 11:00:00
2021-08-16,12,0.364,Real,2021-08-16 12:00:00
2021-08-16,13,0.399,Real,2021-08-16 13:00:00
2021-08-16,14,0.4,Real,2021-08-16 14:00:00
2021-08-16,15,0.481,Real,2021-08-16 15:00:00
2021-08-16,16,0.423,Real,2021-08-16 16:00:00
2021-08-16,17,0.484,Real,2021-08-16 17:00:00
2021-08-16,18,0.371,Real,2021-08-16 18:00:00
2021-08-16,19,0.356,Real,2021-08-16 19:00:00
2021-08-16,20,0.386,Real,2021-08-16 20:00:00
2021-08-16,21,0.413,Real,2021-08-16 21:00:00
2021-08-16,22,0.386,Real,2021-08-16 22:00:00
2021-08-16,23,0.455,Real,2021-08-16 23:00:00
2021-08-16,24,0.461,Real,2021-08-17 00:00:00
2021-08-17,1,0.697,Real,2021-08-17 01:00:00
2021-08-17,2,0.389,Real,2021-08-17 02:00:00
2021-08-17,3,0.337,Real,2021-08-17 03:00:00
2021-08-17,4,0.366,Real,2021-08-17 04:00:00
2021-08-17,5,0.392,Real,2021-08-17 05:00:00
2021-08-17,6,0.361,Real,2021-08-17 06:00:00
2021-08-17,7,0.325,Real,2021-08-17 07:00:00
2021-08-17,8,0.412,Real,2021-08-17 08:00:00
2021-08-17,9,0.61,Real,2021-08-17 09:00:00
2021-08-17,10,0.831,Real,2021-08-17 10:00:00
2021-08-17,11,0.355,Real,2021-08-17 11:00:00
2021-08-17,12,0.408,Real,2021-08-17 12:00:00
2021-08-17,13,0.476,Real,2021-08-17 13:00:00
2021-08-17,14,0.492,Real,2021-08-17 14:00:00
2021-08-17,15,0.46,Real,2021-08-17 15:00:00
2021-08-17,16,0.51,Real,2021-08-17 16:00:00
2021-08-17,17,0.464,Real,2021-08-17 17:00:00
2021-08-17,18,0.411,Real,2021-08-17 18:00:00
2021-08-17,19,0.494,Real,2021-08-17 19:00:00
2021-08-17,20,0.432,Real,2021-08-17 20:00:00
2021-08-17,21,0.459,Real,2021-08-17 21:00:00
2021-08-17,22,0.643,Real,2021-08-17 22:00:00
2021-08-17,23,0.62,Real,2021-08-17 23:00:00
2021-08-17,24,0.578,Real,2021-08-18 00:00:00
2021-08-18,1,0.513,Real,2021-08-18 01:00:00
2021-08-18,2,0.457,Real,2021-08-18 02:00:00
2021-08-18,3,0.46,Real,2021-08-18 03:00:00
2021-08-18,4,0.431,Real,2021-08-18 04:00:00
2021-08-18,5,0.438,Real,2021-08-18 05:00:00
2021-08-18,6,0.479,Real,2021-08-18 06:00:00
2021-08-18,7,0.417,Real,2021-08-18 07:00:00
2021-08-18,8,0.44,Real,2021-08-18 08:00:00
2021-08-18,9,0.456,Real,2021-08-18 09:00:00
2021-08-18,10,0.413,Real,2021-08-18 10:00:00
2021-08-18,11,0.468,Real,2021-08-18 11:00:00
2021-08-18,12,0.485,Real,2021-08-18 12:00:00
2021-08-18,13,0.405,Real,2021-08-18 13:00:00
2021-08-18,14,0.504,Real,2021-08-18 14:00:00
2021-08-18,15,0.507,Real,2021-08-18 15:00:00
2021-08-18,16,0.54,Real,2021-08-18 16:00:00
2021-08-18,17,0.625,Real,2021-08-18 17:00:00
2021-08-18,18,0.558,Real,2021-08-18 18:00:00
2021-08-18,19,0.805,Real,2021-08-18 19:00:00
2021-08-18,20,0.93,Real,2021-08-18 20:00:00
2021-08-18,21,0.602,Real,2021-08-18 21:00:00
2021-08-18,22,0.519,Real,2021-08-18 22:00:00
2021-08-18,23,0.528,Real,2021-08-18 23:00:00
2021-08-18,24,0.571,Real,2021-08-19 00:00:00
2021-08-19,1,0.533,Real,2021-08-19 01:00:00
2021-08-19,2,0.51,Real,2021-08-19 02:00:00
2021-08-19,3,0.458,Real,2021-08-19 03:00:00
2021-08-19,4,0.467,Real,2021-08-19 04:00:00
2021-08-19,5,0.474,Real,2021-08-19 05:00:00
2021-08-19,6,0.496,Real,2021-08-19 06:00:00
2021-08-19,7,0.456,Real,2021-08-19 07:00:00
2021-08-19,8,0.514,Real,2021-08-19 08:00:00
2021-08-19,9,0.437,Real,2021-08-19 09:00:00
2021-08-19,10,0.485,Real,2021-08-19 10:00:00
2021-08-19,11,0.499,Real,2021-08-19 11:00:00
2021-08-19,12,0.542,Real,2021-08-19 12:00:00
2021-08-19,13,0.478,Real,2021-08-19 13:00:00
2021-08-19,14,0.49,Real,2021-08-19 14:00:00
2021-08-19,15,0.542,Real,2021-08-19 15:00:00
2021-08-19,16,0.627,Real,2021-08-19 16:00:00
2021-08-19,17,0.795,Real,2021-08-19 17:00:00
2021-08-19,18,0.771,Real,2021-08-19 18:00:00
2021-08-19,19,0.746,Real,2021-08-19 19:00:00
2021-08-19,20,0.488,Real,2021-08-19 20:00:00
2021-08-19,21,0.463,Real,2021-08-19 21:00:00
2021-08-19,22,0.556,Real,2021-08-19 22:00:00
2021-08-19,23,0.606,Real,2021-08-19 23:00:00
2021-08-19,24,0.549,Real,2021-08-20 00:00:00
2021-08-20,1,0.509,Real,2021-08-20 01:00:00
2021-08-20,2,0.479,Real,2021-08-20 02:00:00
2021-08-20,3,0.513,Real,2021-08-20 03:00:00
2021-08-20,4,0.462,Real,2021-08-20 04:00:00
2021-08-20,5,0.469,Real,2021-08-20 05:00:00
2021-08-20,6,0.458,Real,2021-08-20 06:00:00
2021-08-20,7,0.498,Real,2021-08-20 07:00:00
2021-08-20,8,0.472,Real,2021-08-20 08:00:00
2021-08-20,9,0.444,Real,2021-08-20 09:00:00
2021-08-20,10,0.48,Real,2021-08-20 10:00:00
2021-08-20,11,0.527,Real,2021-08-20 11:00:00
2021-08-20,12,0.474,Real,2021-08-20 12:00:00
2021-08-20,13,0.435,Real,2021-08-20 13:00:00
2021-08-20,14,0.514,Real,2021-08-20 14:00:00
2021-08-20,15,0.523,Real,2021-08-20 15:00:00
2021-08-20,16,0.493,Real,2021-08-20 16:00:00
2021-08-20,17,0.514,Real,2021-08-20 17:00:00
2021-08-20,18,0.706,Real,2021-08-20 18:00:00
2021-08-20,19,0.898,Real,2021-08-20 19:00:00
2021-08-20,20,0.843,Real,2021-08-20 20:00:00
2021-08-20,21,0.522,Real,2021-08-20 21:00:00
2021-08-20,22,0.54,Real,2021-08-20 22:00:00
2021-08-20,23,0.515,Real,2021-08-20 23:00:00
2021-08-20,24,0.513,Real,2021-08-21 00:00:00
2021-08-21,1,0.519,Real,2021-08-21 01:00:00
2021-08-21,2,0.504,Real,2021-08-21 02:00:00
2021-08-21,3,0.465,Real,2021-08-21 03:00:00
2021-08-21,4,0.459,Real,2021-08-21 04:00:00
2021-08-21,5,0.472,Real,2021-08-21 05:00:00
2021-08-21,6,0.433,Real,2021-08-21 06:00:00
2021-08-21,7,0.439,Real,2021-08-21 07:00:00
2021-08-21,8,0.426,Real,2021-08-21 08:00:00
2021-08-21,9,0.54,Real,2021-08-21 09:00:00
2021-08-21,10,0.476,Real,2021-08-21 10:00:00
2021-08-21,11,0.452,Real,2021-08-21 11:00:00
2021-08-21,12,0.574,Real,2021-08-21 12:00:00
2021-08-21,13,0.544,Real,2021-08-21 13:00:00
2021-08-21,14,0.428,Real,2021-08-21 14:00:00
2021-08-21,15,0.41,Real,2021-08-21 15:00:00
2021-08-21,16,0.482,Real,2021-08-21 16:00:00
2021-08-21,17,0.851,Real,2021-08-21 17:00:00
2021-08-21,18,0.94,Real,2021-08-21 18:00:00
2021-08-21,19,0.436,Real,2021-08-21 19:00:00
2021-08-21,20,0.455,Real,2021-08-21 20:00:00
2021-08-21,21,0.457,Real,2021-08-21 21:00:00
2021-08-21,22,0.511,Real,2021-08-21 22:00:00
2021-08-21,23,0.546,Real,2021-08-21 23:00:00
2021-08-21,24,0.5,Real,2021-08-22 00:00:00
2021-08-22,1,0.471,Real,2021-08-22 01:00:00
2021-08-22,2,0.437,Real,2021-08-22 02:00:00
2021-08-22,3,0.494,Real,2021-08-22 03:00:00
2021-08-22,4,0.408,Real,2021-08-22 04:00:00
2021-08-22,5,0.432,Real,2021-08-22 05:00:00
2021-08-22,6,0.429,Real,2021-08-22 06:00:00
2021-08-22,7,0.457,Real,2021-08-22 07:00:00
2021-08-22,8,0.431,Real,2021-08-22 08:00:00
2021-08-22,9,0.416,Real,2021-08-22 09:00:00
2021-08-22,10,0.505,Real,2021-08-22 10:00:00
2021-08-22,11,0.515,Real,2021-08-22 11:00:00
2021-08-22,12,0.517,Real,2021-08-22 12:00:00
2021-08-22,13,0.488,Real,2021-08-22 13:00:00
2021-08-22,14,0.558,Real,2021-08-22 14:00:00
2021-08-22,15,0.87,Real,2021-08-22 15:00:00
2021-08-22,16,1.244,Real,2021-08-22 16:00:00
2021-08-22,17,1.317,Real,2021-08-22 17:00:00
2021-08-22,18,0.991,Real,2021-08-22 18:00:00
2021-08-22,19,1.16,Real,2021-08-22 19:00:00
2021-08-22,20,1.003,Real,2021-08-22 20:00:00
2021-08-22,21,0.873,Real,2021-08-22 21:00:00
2021-08-22,22,0.539,Real,2021-08-22 22:00:00
2021-08-22,23,0.528,Real,2021-08-22 23:00:00
2021-08-22,24,0.485,Real,2021-08-23 00:00:00
2021-08-23,1,0.495,Real,2021-08-23 01:00:00
2021-08-23,2,0.488,Real,2021-08-23 02:00:00
2021-08-23,3,0.43,Real,2021-08-23 03:00:00
2021-08-23,4,0.406,Real,2021-08-23 04:00:00
2021-08-23,5,0.462,Real,2021-08-23 05:00:00
2021-08-23,6,0.486,Real,2021-08-23 06:00:00
2021-08-23,7,0.437,Real,2021-08-23 07:00:00
2021-08-23,8,0.38,Real,2021-08-23 08:00:00
2021-08-23,9,0.492,Real,2021-08-23 09:00:00
2021-08-23,10,0.629,Real,2021-08-23 10:00:00
2021-08-23,11,0.414,Real,2021-08-23 11:00:00
2021-08-23,12,0.422,Real,2021-08-23 12:00:00
2021-08-23,13,0.466,Real,2021-08-23 13:00:00
2021-08-23,14,0.511,Real,2021-08-23 14:00:00
2021-08-23,15,0.532,Real,2021-08-23 15:00:00
2021-08-23,16,0.914,Real,2021-08-23 16:00:00
2021-08-23,17,0.865,Real,2021-08-23 17:00:00
2021-08-23,18,0.485,Real,2021-08-23 18:00:00
2021-08-23,19,0.438,Real,2021-08-23 19:00:00
2021-08-23,20,0.423,Real,2021-08-23 20:00:00
2021-08-23,21,0.578,Real,2021-08-23 21:00:00
2021-08-23,22,0.51,Real,2021-08-23 22:00:00
2021-08-23,23,0.546,Real,2021-08-23 23:00:00
2021-08-23,24,0.488,Real,2021-08-24 00:00:00
2021-08-24,1,0.444,Real,2021-08-24 01:00:00
2021-08-24,2,0.525,Real,2021-08-24 02:00:00
2021-08-24,3,0.426,Real,2021-08-24 03:00:00
2021-08-24,4,0.463,Real,2021-08-24 04:00:00
2021-08-24,5,0.458,Real,2021-08-24 05:00:00
2021-08-24,6,0.476,Real,2021-08-24 06:00:00
2021-08-24,7,0.471,Real,2021-08-24 07:00:00
2021-08-24,8,0.392,Real,2021-08-24 08:00:00
2021-08-24,9,0.398,Real,2021-08-24 09:00:00
2021-08-24,10,0.486,Real,2021-08-24 10:00:00
2021-08-24,11,0.606,Real,2021-08-24 11:00:00
2021-08-24,12,0.461,Real,2021-08-24 12:00:00
2021-08-24,13,0.464,Real,2021-08-24 13:00:00
2021-08-24,14,0.553,Real,2021-08-24 14:00:00
2021-08-24,15,0.568,Real,2021-08-24 15:00:00
2021-08-24,16,0.914,Real,2021-08-24 16:00:00
2021-08-24,17,0.571,Real,2021-08-24 17:00:00
2021-08-24,18,0.545,Real,2021-08-24 18:00:00
2021-08-24,19,0.485,Real,2021-08-24 19:00:00
2021-08-24,20,0.487,Real,2021-08-24 20:00:00
2021-08-24,21,0.486,Real,2021-08-24 21:00:00
2021-08-24,22,0.642,Real,2021-08-24 22:00:00
2021-08-24,23,0.718,Real,2021-08-24 23:00:00
2021-08-24,24,0.539,Real,2021-08-25 00:00:00
2021-08-25,1,0.468,Real,2021-08-25 01:00:00
2021-08-25,2,0.431,Real,2021-08-25 02:00:00
2021-08-25,3,0.526,Real,2021-08-25 03:00:00
2021-08-25,4,0.518,Real,2021-08-25 04:00:00
2021-08-25,5,0.471,Real,2021-08-25 05:00:00
2021-08-25,6,0.462,Real,2021-08-25 06:00:00
2021-08-25,7,0.435,Real,2021-08-25 07:00:00
2021-08-25,8,0.52,Real,2021-08-25 08:00:00
2021-08-25,9,0.498,Real,2021-08-25 09:00:00
2021-08-25,10,0.548,Real,2021-08-25 10:00:00
2021-08-25,11,0.484,Real,2021-08-25 11:00:00
2021-08-25,12,0.489,Real,2021-08-25 12:00:00
2021-08-25,13,0.585,Real,2021-08-25 13:00:00
2021-08-25,14,0.476,Real,2021-08-25 14:00:00
2021-08-25,15,0.446,Real,2021-08-25 15:00:00
2021-08-25,16,0.584,Real,2021-08-25 16:00:00
2021-08-25,17,0.987,Real,2021-08-25 17:00:00
2021-08-25,18,0.572,Real,2021-08-25 18:00:00
2021-08-25,19,0.584,Real,2021-08-25 19:00:00
2021-08-25,20,0.492,Real,2021-08-25 20:00:00
2021-08-25,21,0.603,Real,2021-08-25 21:00:00
2021-08-25,22,0.605,Real,2021-08-25 22:00:00
2021-08-25,23,0.522,Real,2021-08-25 23:00:00
2021-08-25,24,0.525,Real,2021-08-26 00:00:00
2021-08-26,1,0.581,Real,2021-08-26 01:00:00
2021-08-26,2,0.566,Real,2021-08-26 02:00:00
2021-08-26,3,0.558,Real,2021-08-26 03:00:00
2021-08-26,4,0.479,Real,2021-08-26 04:00:00
2021-08-26,5,0.495,Real,2021-08-26 05:00:00
2021-08-26,6,0.437,Real,2021-08-26 06:00:00
2021-08-26,7,0.46,Real,2021-08-26 07:00:00
2021-08-26,8,0.421,Real,2021-08-26 08:00:00
2021-08-26,9,0.406,Real,2021-08-26 09:00:00
2021-08-26,10,0.494,Real,2021-08-26 10:00:00
2021-08-26,11,0.561,Real,2021-08-26 11:00:00
2021-08-26,12,0.447,Real,2021-08-26 12:00:00
2021-08-26,13,0.482,Real,2021-08-26 13:00:00
2021-08-26,14,0.998,Real,2021-08-26 14:00:00
2021-08-26,15,0.625,Real,2021-08-26 15:00:00
2021-08-26,16,0.464,Real,2021-08-26 16:00:00
2021-08-26,17,0.431,Real,2021-08-26 17:00:00
2021-08-26,18,0.438,Real,2021-08-26 18:00:00
2021-08-26,19,0.501,Real,2021-08-26 19:00:00
2021-08-26,20,0.473,Real,2021-08-26 20:00:00
2021-08-26,21,0.54,Real,2021-08-26 21:00:00
2021-08-26,22,0.546,Real,2021-08-26 22:00:00
2021-08-26,23,0.574,Real,2021-08-26 23:00:00
2021-08-26,24,0.505,Real,2021-08-27 00:00:00
2021-08-27,1,0.389,Real,2021-08-27 01:00:00
2021-08-27,2,0.428,Real,2021-08-27 02:00:00
2021-08-27,3,0.434,Real,2021-08-27 03:00:00
2021-08-27,4,0.503,Real,2021-08-27 04:00:00
2021-08-27,5,0.461,Real,2021-08-27 05:00:00
2021-08-27,6,0.47,Real,2021-08-27 06:00:00
2021-08-27,7,0.46,Real,2021-08-27 07:00:00
2021-08-27,8,0.49,Real,2021-08-27 08:00:00
2021-08-27,9,0.418,Real,2021-08-27 09:00:00
2021-08-27,10,0.467,Real,2021-08-27 10:00:00
2021-08-27,11,0.527,Real,2021-08-27 11:00:00
2021-08-27,12,0.53,Real,2021-08-27 12:00:00
2021-08-27,13,0.577,Real,2021-08-27 13:00:00
2021-08-27,14,0.478,Real,2021-08-27 14:00:00
2021-08-27,15,0.503,Real,2021-08-27 15:00:00
2021-08-27,16,0.555,Real,2021-08-27 16:00:00
2021-08-27,17,0.602,Real,2021-08-27 17:00:00
2021-08-27,18,0.556,Real,2021-08-27 18:00:00
2021-08-27,19,0.512,Real,2021-08-27 19:00:00
2021-08-27,20,0.481,Real,2021-08-27 20:00:00
2021-08-27,21,0.708,Real,2021-08-27 21:00:00
2021-08-27,22,0.556,Real,2021-08-27 22:00:00
2021-08-27,23,0.539,Real,2021-08-27 23:00:00
2021-08-27,24,0.489,Real,2021-08-28 00:00:00
2021-08-28,1,0.484,Real,2021-08-28 01:00:00
2021-08-28,2,0.499,Real,2021-08-28 02:00:00
2021-08-28,3,0.469,Real,2021-08-28 03:00:00
2021-08-28,4,0.433,Real,2021-08-28 04:00:00
2021-08-28,5,0.48,Real,2021-08-28 05:00:00
2021-08-28,6,0.481,Real,2021-08-28 06:00:00
2021-08-28,7,0.431,Real,2021-08-28 07:00:00
2021-08-28,8,0.43,Real,2021-08-28 08:00:00
2021-08-28,9,0.449,Real,2021-08-28 09:00:00
2021-08-28,10,1.377,Real,2021-08-28 10:00:00
2021-08-28,11,0.904,Real,2021-08-28 11:00:00
2021-08-28,12,0.629,Real,2021-08-28 12:00:00
2021-08-28,13,0.534,Real,2021-08-28 13:00:00
2021-08-28,14,0.594,Real,2021-08-28 14:00:00
2021-08-28,15,0.481,Real,2021-08-28 15:00:00
2021-08-28,16,0.435,Real,2021-08-28 16:00:00
2021-08-28,17,0.479,Real,2021-08-28 17:00:00
2021-08-28,18,0.508,Real,2021-08-28 18:00:00
2021-08-28,19,0.41,Real,2021-08-28 19:00:00
2021-08-28,20,0.458,Real,2021-08-28 20:00:00
2021-08-28,21,0.791,Real,2021-08-28 21:00:00
2021-08-28,22,0.916,Real,2021-08-28 22:00:00
2021-08-28,23,0.558,Real,2021-08-28 23:00:00
2021-08-28,24,0.48,Real,2021-08-29 00:00:00
2021-08-29,1,0.51,Real,2021-08-29 01:00:00
2021-08-29,2,0.453,Real,2021-08-29 02:00:00
2021-08-29,3,0.456,Real,2021-08-29 03:00:00
2021-08-29,4,0.495,Real,2021-08-29 04:00:00
2021-08-29,5,0.497,Real,2021-08-29 05:00:00
2021-08-29,6,0.523,Real,2021-08-29 06:00:00
2021-08-29,7,0.443,Real,2021-08-29 07:00:00
2021-08-29,8,0.453,Real,2021-08-29 08:00:00
2021-08-29,9,0.478,Real,2021-08-29 09:00:00
2021-08-29,10,0.493,Real,2021-08-29 10:00:00
2021-08-29,11,0.494,Real,2021-08-29 11:00:00
2021-08-29,12,0.489,Real,2021-08-29 12:00:00
2021-08-29,13,0.584,Real,2021-08-29 13:00:00
2021-08-29,14,0.498,Real,2021-08-29 14:00:00
2021-08-29,15,0.419,Real,2021-08-29 15:00:00
2021-08-29,16,0.442,Real,2021-08-29 16:00:00
2021-08-29,17,0.518,Real,2021-08-29 17:00:00
2021-08-29,18,0.456,Real,2021-08-29 18:00:00
2021-08-29,19,1.272,Real,2021-08-29 19:00:00
2021-08-29,20,0.717,Real,2021-08-29 20:00:00
2021-08-29,21,0.917,Real,2021-08-29 21:00:00
2021-08-29,22,0.526,Real,2021-08-29 22:00:00
2021-08-29,23,0.497,Real,2021-08-29 23:00:00
2021-08-29,24,0.518,Real,2021-08-30 00:00:00
2021-08-30,1,0.488,Real,2021-08-30 01:00:00
