fecha,hora,consumo,met_obtencion,datetime
2021-08-22,11,0.303,Real,2021-08-22 11:00:00
2021-08-22,12,0.652,Real,2021-08-22 12:00:00
2021-08-22,13,0.489,Real,2021-08-22 13:00:00
2021-08-22,14,0.177,Real,2021-08-22 14:00:00
2021-08-22,15,2.239,Real,2021-08-22 15:00:00
2021-08-22,16,1.266,Real,2021-08-22 16:00:00
2021-08-22,17,0.873,Real,2021-08-22 17:00:00
2021-08-22,18,0.192,Real,2021-08-22 18:00:00
2021-08-22,19,0.311,Real,2021-08-22 19:00:00
2021-08-22,20,0.188,Real,2021-08-22 20:00:00
2021-08-22,21,0.488,Real,2021-08-22 21:00:00
2021-08-22,22,1.511,Real,2021-08-22 22:00:00
2021-08-22,23,0.452,Real,2021-08-22 23:00:00
2021-08-22,24,2.073,Real,2021-08-23 00:00:00
2021-08-23,1,1.244,Real,2021-08-23 01:00:00
2021-08-23,2,0.747,Real,2021-08-23 02:00:00
2021-08-23,3,0.204,Real,2021-08-23 03:00:00
2021-08-23,4,0.334,Real,2021-08-23 04:00:00
2021-08-23,5,0.138,Real,2021-08-23 05:00:00
2021-08-23,6,0.129,Real,2021-08-23 06:00:00
2021-08-23,7,0.357,Real,2021-08-23 07:00:00
2021-08-23,8,0.752,Real,2021-08-23 08:00:00
2021-08-23,9,1.306,Real,2021-08-23 09:00:00
2021-08-23,10,1.877,Real,2021-08-23 10:00:00
2021-08-23,11,1.813,Real,2021-08-23 11:00:00
2021-08-23,12,0.735,Real,2021-08-23 12:00:00
2021-08-23,13,0.652,Real,2021-08-23 13:00:00
2021-08-23,14,0.86,Real,2021-08-23 14:00:00
2021-08-23,15,0.824,Real,2021-08-23 15:00:00
2021-08-23,16,0.271,Real,2021-08-23 16:00:00
2021-08-23,17,0.267,Real,2021-08-23 17:00:00
2021-08-23,18,0.972,Real,2021-08-23 18:00:00
2021-08-23,19,0.138,Real,2021-08-23 19:00:00
2021-08-23,20,0.429,Real,2021-08-23 20:00:00
2021-08-23,21,0.362,Real,2021-08-23 21:00:00
2021-08-23,22,1.14,Real,2021-08-23 22:00:00
2021-08-23,23,1.797,Real,2021-08-23 23:00:00
2021-08-23,24,1.12,Real,2021-08-24 00:00:00
2021-08-24,1,0.442,Real,2021-08-24 01:00:00
2021-08-24,2,0.148,Real,2021-08-24 02:00:00
2021-08-24,3,0.305,Real,2021-08-24 03:00:00
2021-08-24,4,0.136,Real,2021-08-24 04:00:00
2021-08-24,5,0.15,Real,2021-08-24 05:00:00
2021-08-24,6,0.387,Real,2021-08-24 06:00:00
2021-08-24,7,0.255,Real,2021-08-24 07:00:00
2021-08-24,8,0.65,Real,2021-08-24 08:00:00
2021-08-24,9,0.297,Real,2021-08-24 09:00:00
2021-08-24,10,0.617,Real,2021-08-24 10:00:00
2021-08-24,11,0.254,Real,2021-08-24 11:00:00
2021-08-24,12,0.352,Real,2021-08-24 12:00:00
2021-08-24,13,0.212,Real,2021-08-24 13:00:00
2021-08-24,14,1.727,Real,2021-08-24 14:00:00
2021-08-24,15,1.556,Real,2021-08-24 15:00:00
2021-08-24,16,0.4,Real,2021-08-24 16:00:00
2021-08-24,17,0.389,Real,2021-08-24 17:00:00
2021-08-24,18,0.416,Real,2021-08-24 18:00:00
2021-08-24,19,1.741,Real,2021-08-24 19:00:00
2021-08-24,20,0.496,Real,2021-08-24 20:00:00
2021-08-24,21,1.161,Real,2021-08-24 21:00:00
2021-08-24,22,1.939,Real,2021-08-24 22:00:00
2021-08-24,23,0.71,Real,2021-08-24 23:00:00
2021-08-24,24,0.468,Real,2021-08-25 00:00:00
2021-08-25,1,1.127,Real,2021-08-25 01:00:00
2021-08-25,2,0.62,Real,2021-08-25 02:00:00
2021-08-25,3,0.158,Real,2021-08-25 03:00:00
2021-08-25,4,0.144,Real,2021-08-25 04:00:00
2021-08-25,5,0.337,Real,2021-08-25 05:00:00
2021-08-25,6,0.158,Real,2021-08-25 06:00:00
2021-08-25,7,0.324,Real,2021-08-25 07:00:00
2021-08-25,8,1.037,Real,2021-08-25 08:00:00
2021-08-25,9,0.482,Real,2021-08-25 09:00:00
2021-08-25,10,0.522,Real,2021-08-25 10:00:00
2021-08-25,11,0.231,Real,2021-08-25 11:00:00
2021-08-25,12,0.625,Real,2021-08-25 12:00:00
2021-08-25,13,1.446,Real,2021-08-25 13:00:00
2021-08-25,14,0.615,Real,2021-08-25 14:00:00
2021-08-25,15,0.16,Real,2021-08-25 15:00:00
2021-08-25,16,1.618,Real,2021-08-25 16:00:00
2021-08-25,17,1.136,Real,2021-08-25 17:00:00
2021-08-25,18,0.524,Real,2021-08-25 18:00:00
2021-08-25,19,0.185,Real,2021-08-25 19:00:00
2021-08-25,20,0.329,Real,2021-08-25 20:00:00
2021-08-25,21,1.397,Real,2021-08-25 21:00:00
2021-08-25,22,1.922,Real,2021-08-25 22:00:00
2021-08-25,23,1.933,Real,2021-08-25 23:00:00
2021-08-25,24,1.047,Real,2021-08-26 00:00:00
2021-08-26,1,0.576,Real,2021-08-26 01:00:00
2021-08-26,2,0.978,Real,2021-08-26 02:00:00
2021-08-26,3,0.207,Real,2021-08-26 03:00:00
2021-08-26,4,0.198,Real,2021-08-26 04:00:00
2021-08-26,5,0.412,Real,2021-08-26 05:00:00
2021-08-26,6,0.209,Real,2021-08-26 06:00:00
2021-08-26,7,0.36,Real,2021-08-26 07:00:00
2021-08-26,8,1.399,Real,2021-08-26 08:00:00
2021-08-26,9,0.994,Real,2021-08-26 09:00:00
2021-08-26,10,1.903,Real,2021-08-26 10:00:00
2021-08-26,11,0.809,Real,2021-08-26 11:00:00
2021-08-26,12,1.479,Real,2021-08-26 12:00:00
2021-08-26,13,1.397,Real,2021-08-26 13:00:00
2021-08-26,14,0.656,Real,2021-08-26 14:00:00
2021-08-26,15,0.28,Real,2021-08-26 15:00:00
2021-08-26,16,0.427,Real,2021-08-26 16:00:00
2021-08-26,17,0.14,Real,2021-08-26 17:00:00
2021-08-26,18,0.291,Real,2021-08-26 18:00:00
2021-08-26,19,0.255,Real,2021-08-26 19:00:00
2021-08-26,20,0.516,Real,2021-08-26 20:00:00
2021-08-26,21,0.297,Real,2021-08-26 21:00:00
2021-08-26,22,1.721,Real,2021-08-26 22:00:00
2021-08-26,23,1.173,Real,2021-08-26 23:00:00
2021-08-26,24,0.385,Real,2021-08-27 00:00:00
2021-08-27,1,0.438,Real,2021-08-27 01:00:00
2021-08-27,2,1.84,Real,2021-08-27 02:00:00
2021-08-27,3,0.371,Real,2021-08-27 03:00:00
2021-08-27,4,0.114,Real,2021-08-27 04:00:00
2021-08-27,5,0.343,Real,2021-08-27 05:00:00
2021-08-27,6,0.113,Real,2021-08-27 06:00:00
2021-08-27,7,0.428,Real,2021-08-27 07:00:00
2021-08-27,8,0.575,Real,2021-08-27 08:00:00
2021-08-27,9,0.781,Real,2021-08-27 09:00:00
2021-08-27,10,0.723,Real,2021-08-27 10:00:00
2021-08-27,11,0.596,Real,2021-08-27 11:00:00
2021-08-27,12,0.368,Real,2021-08-27 12:00:00
2021-08-27,13,0.297,Real,2021-08-27 13:00:00
2021-08-27,14,2.019,Real,2021-08-27 14:00:00
2021-08-27,15,0.758,Real,2021-08-27 15:00:00
2021-08-27,16,0.614,Real,2021-08-27 16:00:00
2021-08-27,17,0.181,Real,2021-08-27 17:00:00
2021-08-27,18,0.324,Real,2021-08-27 18:00:00
2021-08-27,19,0.727,Real,2021-08-27 19:00:00
2021-08-27,20,1.859,Real,2021-08-27 20:00:00
2021-08-27,21,1.606,Real,2021-08-27 21:00:00
2021-08-27,22,0.755,Real,2021-08-27 22:00:00
2021-08-27,23,0.813,Real,2021-08-27 23:00:00
2021-08-27,24,0.22,Real,2021-08-28 00:00:00
2021-08-28,1,1.295,Real,2021-08-28 01:00:00
2021-08-28,2,1.063,Real,2021-08-28 02:00:00
2021-08-28,3,0.141,Real,2021-08-28 03:00:00
2021-08-28,4,0.151,Real,2021-08-28 04:00:00
2021-08-28,5,0.406,Real,2021-08-28 05:00:00
2021-08-28,6,0.181,Real,2021-08-28 06:00:00
2021-08-28,7,0.401,Real,2021-08-28 07:00:00
2021-08-28,8,0.186,Real,2021-08-28 08:00:00
2021-08-28,9,0.452,Real,2021-08-28 09:00:00
2021-08-28,10,0.455,Real,2021-08-28 10:00:00
2021-08-28,11,0.287,Real,2021-08-28 11:00:00
2021-08-28,12,0.761,Real,2021-08-28 12:00:00
2021-08-28,13,0.411,Real,2021-08-28 13:00:00
2021-08-28,14,1.126,Real,2021-08-28 14:00:00
2021-08-28,15,0.385,Real,2021-08-28 15:00:00
2021-08-28,16,0.647,Real,2021-08-28 16:00:00
2021-08-28,17,0.339,Real,2021-08-28 17:00:00
2021-08-28,18,0.54,Real,2021-08-28 18:00:00
2021-08-28,19,1.814,Real,2021-08-28 19:00:00
2021-08-28,20,0.803,Real,2021-08-28 20:00:00
2021-08-28,21,0.701,Real,2021-08-28 21:00:00
2021-08-28,22,0.79,Real,2021-08-28 22:00:00
2021-08-28,23,1.507,Real,2021-08-28 23:00:00
2021-08-28,24,0.243,Real,2021-08-29 00:00:00
2021-08-29,1,1.4,Real,2021-08-29 01:00:00
2021-08-29,2,0.299,Real,2021-08-29 02:00:00
2021-08-29,3,0.327,Real,2021-08-29 03:00:00
2021-08-29,4,0.137,Real,2021-08-29 04:00:00
2021-08-29,5,0.321,Real,2021-08-29 05:00:00
2021-08-29,6,0.14,Real,2021-08-29 06:00:00
2021-08-29,7,0.145,Real,2021-08-29 07:00:00
2021-08-29,8,0.76,Real,2021-08-29 08:00:00
2021-08-29,9,0.478,Real,2021-08-29 09:00:00
2021-08-29,10,0.891,Real,2021-08-29 10:00:00
2021-08-29,11,0.505,Real,2021-08-29 11:00:00
2021-08-29,12,0.426,Real,2021-08-29 12:00:00
2021-08-29,13,1.071,Real,2021-08-29 13:00:00
2021-08-29,14,0.588,Real,2021-08-29 14:00:00
2021-08-29,15,0.352,Real,2021-08-29 15:00:00
2021-08-29,16,0.38,Real,2021-08-29 16:00:00
2021-08-29,17,0.171,Real,2021-08-29 17:00:00
2021-08-29,18,0.432,Real,2021-08-29 18:00:00
2021-08-29,19,0.535,Real,2021-08-29 19:00:00
2021-08-29,20,1.722,Real,2021-08-29 20:00:00
2021-08-29,21,1.651,Real,2021-08-29 21:00:00
2021-08-29,22,1.613,Real,2021-08-29 22:00:00
2021-08-29,23,0.348,Real,2021-08-29 23:00:00
2021-08-29,24,0.764,Real,2021-08-30 00:00:00
2021-08-30,1,0.143,Real,2021-08-30 01:00:00
2021-08-30,2,0.272,Real,2021-08-30 02:00:00
2021-08-30,3,0.136,Real,2021-08-30 03:00:00
2021-08-30,4,0.134,Real,2021-08-30 04:00:00
2021-08-30,5,0.268,Real,2021-08-30 05:00:00
2021-08-30,6,0.201,Real,2021-08-30 06:00:00
2021-08-30,7,0.179,Real,2021-08-30 07:00:00
2021-08-30,8,0.135,Real,2021-08-30 08:00:00
2021-08-30,9,0.289,Real,2021-08-30 09:00:00
2021-08-30,10,0.214,Real,2021-08-30 10:00:00
2021-08-30,11,0.702,Real,2021-08-30 11:00:00
2021-08-30,12,0.945,Real,2021-08-30 12:00:00
2021-08-30,13,0.779,Real,2021-08-30 13:00:00
2021-08-30,14,1.377,Real,2021-08-30 14:00:00
2021-08-30,15,0.793,Real,2021-08-30 15:00:00
2021-08-30,16,0.363,Real,2021-08-30 16:00:00
2021-08-30,17,1.689,Real,2021-08-30 17:00:00
2021-08-30,18,1.694,Real,2021-08-30 18:00:00
2021-08-30,19,0.149,Real,2021-08-30 19:00:00
2021-08-30,20,0.201,Real,2021-08-30 20:00:00
2021-08-30,21,1.911,Real,2021-08-30 21:00:00
2021-08-30,22,1.8,Real,2021-08-30 22:00:00
2021-08-30,23,0.996,Real,2021-08-30 23:00:00
2021-08-30,24,0.332,Real,2021-08-31 00:00:00
2021-08-31,1,0.124,Real,2021-08-31 01:00:00
2021-08-31,2,0.735,Real,2021-08-31 02:00:00
2021-08-31,3,0.124,Real,2021-08-31 03:00:00
2021-08-31,4,0.255,Real,2021-08-31 04:00:00
2021-08-31,5,0.182,Real,2021-08-31 05:00:00
2021-08-31,6,0.124,Real,2021-08-31 06:00:00
2021-08-31,7,0.253,Real,2021-08-31 07:00:00
2021-08-31,8,0.118,Real,2021-08-31 08:00:00
2021-08-31,9,0.116,Real,2021-08-31 09:00:00
2021-08-31,10,0.524,Real,2021-08-31 10:00:00
2021-08-31,11,1.06,Real,2021-08-31 11:00:00
2021-08-31,12,1.159,Real,2021-08-31 12:00:00
2021-08-31,13,0.795,Real,2021-08-31 13:00:00
2021-08-31,14,1.059,Real,2021-08-31 14:00:00
2021-08-31,15,2.251,Real,2021-08-31 15:00:00
2021-08-31,16,0.413,Real,2021-08-31 16:00:00
2021-08-31,17,0.37,Real,2021-08-31 17:00:00
2021-08-31,18,0.352,Real,2021-08-31 18:00:00
2021-08-31,19,0.319,Real,2021-08-31 19:00:00
2021-08-31,20,0.57,Real,2021-08-31 20:00:00
2021-08-31,21,1.08,Real,2021-08-31 21:00:00
2021-08-31,22,1.73,Real,2021-08-31 22:00:00
2021-08-31,23,1.963,Real,2021-08-31 23:00:00
2021-08-31,24,0.483,Real,2021-09-01 00:00:00
2021-09-01,1,0.254,Real,2021-09-01 01:00:00
2021-09-01,2,0.317,Real,2021-09-01 02:00:00
2021-09-01,3,0.126,Real,2021-09-01 03:00:00
2021-09-01,4,0.127,Real,2021-09-01 04:00:00
2021-09-01,5,0.299,Real,2021-09-01 05:00:00
2021-09-01,6,0.11,Real,2021-09-01 06:00:00
2021-09-01,7,0.1,Real,2021-09-01 07:00:00
2021-09-01,8,0.216,Real,2021-09-01 08:00:00
2021-09-01,9,0.335,Real,2021-09-01 09:00:00
2021-09-01,10,1.001,Real,2021-09-01 10:00:00
2021-09-01,11,2.428,Real,2021-09-01 11:00:00
2021-09-01,12,1.257,Real,2021-09-01 12:00:00
2021-09-01,13,1.108,Real,2021-09-01 13:00:00
2021-09-01,14,0.915,Real,2021-09-01 14:00:00
2021-09-01,15,0.5,Real,2021-09-01 15:00:00
2021-09-01,16,0.32,Real,2021-09-01 16:00:00
2021-09-01,17,0.11,Real,2021-09-01 17:00:00
2021-09-01,18,0.324,Real,2021-09-01 18:00:00
2021-09-01,19,0.474,Real,2021-09-01 19:00:00
2021-09-01,20,2.357,Real,2021-09-01 20:00:00
2021-09-01,21,2.119,Real,2021-09-01 21:00:00
2021-09-01,22,0.368,Real,2021-09-01 22:00:00
2021-09-01,23,0.585,Real,2021-09-01 23:00:00
2021-09-01,24,0.253,Real,2021-09-02 00:00:00
2021-09-02,1,0.371,Real,2021-09-02 01:00:00
2021-09-02,2,1.921,Real,2021-09-02 02:00:00
2021-09-02,3,0.237,Real,2021-09-02 03:00:00
2021-09-02,4,0.135,Real,2021-09-02 04:00:00
2021-09-02,5,0.132,Real,2021-09-02 05:00:00
2021-09-02,6,0.335,Real,2021-09-02 06:00:00
2021-09-02,7,0.114,Real,2021-09-02 07:00:00
2021-09-02,8,0.189,Real,2021-09-02 08:00:00
2021-09-02,9,0.526,Real,2021-09-02 09:00:00
2021-09-02,10,0.746,Real,2021-09-02 10:00:00
2021-09-02,11,0.869,Real,2021-09-02 11:00:00
2021-09-02,12,0.896,Real,2021-09-02 12:00:00
2021-09-02,13,1.801,Real,2021-09-02 13:00:00
2021-09-02,14,1.893,Real,2021-09-02 14:00:00
2021-09-02,15,2.045,Real,2021-09-02 15:00:00
2021-09-02,16,1.774,Real,2021-09-02 16:00:00
2021-09-02,17,0.401,Real,2021-09-02 17:00:00
2021-09-02,18,0.466,Real,2021-09-02 18:00:00
2021-09-02,19,0.98,Real,2021-09-02 19:00:00
2021-09-02,20,0.192,Real,2021-09-02 20:00:00
2021-09-02,21,0.383,Real,2021-09-02 21:00:00
2021-09-02,22,1.264,Real,2021-09-02 22:00:00
2021-09-02,23,0.316,Real,2021-09-02 23:00:00
2021-09-02,24,0.436,Real,2021-09-03 00:00:00
2021-09-03,1,1.555,Real,2021-09-03 01:00:00
2021-09-03,2,0.172,Real,2021-09-03 02:00:00
2021-09-03,3,0.12,Real,2021-09-03 03:00:00
2021-09-03,4,0.343,Real,2021-09-03 04:00:00
2021-09-03,5,0.205,Real,2021-09-03 05:00:00
2021-09-03,6,0.229,Real,2021-09-03 06:00:00
2021-09-03,7,0.196,Real,2021-09-03 07:00:00
2021-09-03,8,0.336,Real,2021-09-03 08:00:00
2021-09-03,9,0.139,Real,2021-09-03 09:00:00
2021-09-03,10,0.576,Real,2021-09-03 10:00:00
2021-09-03,11,0.438,Real,2021-09-03 11:00:00
2021-09-03,12,1.097,Real,2021-09-03 12:00:00
2021-09-03,13,1.492,Real,2021-09-03 13:00:00
2021-09-03,14,1.792,Real,2021-09-03 14:00:00
2021-09-03,15,1.056,Real,2021-09-03 15:00:00
2021-09-03,16,0.735,Real,2021-09-03 16:00:00
2021-09-03,17,0.439,Real,2021-09-03 17:00:00
2021-09-03,18,0.322,Real,2021-09-03 18:00:00
2021-09-03,19,0.255,Real,2021-09-03 19:00:00
2021-09-03,20,0.105,Real,2021-09-03 20:00:00
2021-09-03,21,1.31,Real,2021-09-03 21:00:00
2021-09-03,22,1.886,Real,2021-09-03 22:00:00
2021-09-03,23,2.039,Real,2021-09-03 23:00:00
2021-09-03,24,0.335,Real,2021-09-04 00:00:00
2021-09-04,1,0.216,Real,2021-09-04 01:00:00
2021-09-04,2,1.337,Real,2021-09-04 02:00:00
2021-09-04,3,1.792,Real,2021-09-04 03:00:00
2021-09-04,4,1.026,Real,2021-09-04 04:00:00
2021-09-04,5,0.332,Real,2021-09-04 05:00:00
2021-09-04,6,0.328,Real,2021-09-04 06:00:00
2021-09-04,7,0.113,Real,2021-09-04 07:00:00
2021-09-04,8,0.112,Real,2021-09-04 08:00:00
2021-09-04,9,0.336,Real,2021-09-04 09:00:00
2021-09-04,10,0.144,Real,2021-09-04 10:00:00
2021-09-04,11,0.954,Real,2021-09-04 11:00:00
2021-09-04,12,0.336,Real,2021-09-04 12:00:00
2021-09-04,13,0.562,Real,2021-09-04 13:00:00
2021-09-04,14,0.747,Real,2021-09-04 14:00:00
2021-09-04,15,1.5,Real,2021-09-04 15:00:00
2021-09-04,16,0.665,Real,2021-09-04 16:00:00
2021-09-04,17,0.403,Real,2021-09-04 17:00:00
2021-09-04,18,0.15,Real,2021-09-04 18:00:00
2021-09-04,19,0.257,Real,2021-09-04 19:00:00
2021-09-04,20,0.28,Real,2021-09-04 20:00:00
2021-09-04,21,1.978,Real,2021-09-04 21:00:00
2021-09-04,22,1.322,Real,2021-09-04 22:00:00
2021-09-04,23,0.38,Real,2021-09-04 23:00:00
2021-09-04,24,1.462,Real,2021-09-05 00:00:00
2021-09-05,1,1.245,Real,2021-09-05 01:00:00
2021-09-05,2,0.455,Real,2021-09-05 02:00:00
2021-09-05,3,0.492,Real,2021-09-05 03:00:00
2021-09-05,4,0.35,Real,2021-09-05 04:00:00
2021-09-05,5,0.125,Real,2021-09-05 05:00:00
2021-09-05,6,0.126,Real,2021-09-05 06:00:00
2021-09-05,7,0.298,Real,2021-09-05 07:00:00
2021-09-05,8,0.202,Real,2021-09-05 08:00:00
2021-09-05,9,0.158,Real,2021-09-05 09:00:00
2021-09-05,10,0.119,Real,2021-09-05 10:00:00
2021-09-05,11,0.731,Real,2021-09-05 11:00:00
2021-09-05,12,1.154,Real,2021-09-05 12:00:00
2021-09-05,13,1.751,Real,2021-09-05 13:00:00
2021-09-05,14,0.557,Real,2021-09-05 14:00:00
2021-09-05,15,1.841,Real,2021-09-05 15:00:00
2021-09-05,16,2.803,Real,2021-09-05 16:00:00
2021-09-05,17,1.845,Real,2021-09-05 17:00:00
2021-09-05,18,0.237,Real,2021-09-05 18:00:00
2021-09-05,19,0.248,Real,2021-09-05 19:00:00
2021-09-05,20,0.339,Real,2021-09-05 20:00:00
2021-09-05,21,0.164,Real,2021-09-05 21:00:00
2021-09-05,22,1.584,Real,2021-09-05 22:00:00
2021-09-05,23,0.671,Real,2021-09-05 23:00:00
2021-09-05,24,0.704,Real,2021-09-06 00:00:00
2021-09-06,1,0.406,Real,2021-09-06 01:00:00
2021-09-06,2,0.198,Real,2021-09-06 02:00:00
2021-09-06,3,0.304,Real,2021-09-06 03:00:00
2021-09-06,4,0.155,Real,2021-09-06 04:00:00
2021-09-06,5,0.21,Real,2021-09-06 05:00:00
2021-09-06,6,0.302,Real,2021-09-06 06:00:00
2021-09-06,7,0.347,Real,2021-09-06 07:00:00
2021-09-06,8,0.696,Real,2021-09-06 08:00:00
2021-09-06,9,0.122,Real,2021-09-06 09:00:00
2021-09-06,10,0.503,Real,2021-09-06 10:00:00
2021-09-06,11,0.2,Real,2021-09-06 11:00:00
2021-09-06,12,0.682,Real,2021-09-06 12:00:00
2021-09-06,13,1.321,Real,2021-09-06 13:00:00
2021-09-06,14,0.399,Real,2021-09-06 14:00:00
2021-09-06,15,0.338,Real,2021-09-06 15:00:00
2021-09-06,16,0.366,Real,2021-09-06 16:00:00
2021-09-06,17,1.659,Real,2021-09-06 17:00:00
2021-09-06,18,0.84,Real,2021-09-06 18:00:00
2021-09-06,19,0.807,Real,2021-09-06 19:00:00
2021-09-06,20,0.262,Real,2021-09-06 20:00:00
2021-09-06,21,0.576,Real,2021-09-06 21:00:00
2021-09-06,22,1.402,Real,2021-09-06 22:00:00
2021-09-06,23,0.27,Real,2021-09-06 23:00:00
2021-09-06,24,0.237,Real,2021-09-07 00:00:00
2021-09-07,1,1.005,Real,2021-09-07 01:00:00
2021-09-07,2,1.823,Real,2021-09-07 02:00:00
2021-09-07,3,0.844,Real,2021-09-07 03:00:00
2021-09-07,4,0.145,Real,2021-09-07 04:00:00
2021-09-07,5,0.341,Real,2021-09-07 05:00:00
2021-09-07,6,0.13,Real,2021-09-07 06:00:00
2021-09-07,7,0.216,Real,2021-09-07 07:00:00
2021-09-07,8,0.926,Real,2021-09-07 08:00:00
2021-09-07,9,0.34,Real,2021-09-07 09:00:00
2021-09-07,10,0.419,Real,2021-09-07 10:00:00
2021-09-07,11,0.285,Real,2021-09-07 11:00:00
2021-09-07,12,1.053,Real,2021-09-07 12:00:00
2021-09-07,13,1.958,Real,2021-09-07 13:00:00
2021-09-07,14,2.354,Real,2021-09-07 14:00:00
2021-09-07,15,0.219,Real,2021-09-07 15:00:00
2021-09-07,16,0.51,Real,2021-09-07 16:00:00
2021-09-07,17,0.283,Real,2021-09-07 17:00:00
2021-09-07,18,0.928,Real,2021-09-07 18:00:00
2021-09-07,19,0.281,Real,2021-09-07 19:00:00
2021-09-07,20,0.462,Real,2021-09-07 20:00:00
2021-09-07,21,0.5,Real,2021-09-07 21:00:00
2021-09-07,22,1.104,Real,2021-09-07 22:00:00
2021-09-07,23,2.018,Real,2021-09-07 23:00:00
2021-09-07,24,0.48,Real,2021-09-08 00:00:00
2021-09-08,1,0.703,Real,2021-09-08 01:00:00
2021-09-08,2,1.426,Real,2021-09-08 02:00:00
2021-09-08,3,0.122,Real,2021-09-08 03:00:00
2021-09-08,4,0.129,Real,2021-09-08 04:00:00
2021-09-08,5,0.344,Real,2021-09-08 05:00:00
2021-09-08,6,0.137,Real,2021-09-08 06:00:00
2021-09-08,7,0.286,Real,2021-09-08 07:00:00
2021-09-08,8,0.986,Real,2021-09-08 08:00:00
2021-09-08,9,0.342,Real,2021-09-08 09:00:00
2021-09-08,10,0.549,Real,2021-09-08 10:00:00
2021-09-08,11,0.333,Real,2021-09-08 11:00:00
2021-09-08,12,0.446,Real,2021-09-08 12:00:00
2021-09-08,13,0.716,Real,2021-09-08 13:00:00
2021-09-08,14,1.396,Real,2021-09-08 14:00:00
2021-09-08,15,1.542,Real,2021-09-08 15:00:00
2021-09-08,16,1.799,Real,2021-09-08 16:00:00
2021-09-08,17,1.049,Real,2021-09-08 17:00:00
2021-09-08,18,0.79,Real,2021-09-08 18:00:00
2021-09-08,19,0.754,Real,2021-09-08 19:00:00
2021-09-08,20,0.744,Real,2021-09-08 20:00:00
2021-09-08,21,1.205,Real,2021-09-08 21:00:00
2021-09-08,22,1.231,Real,2021-09-08 22:00:00
2021-09-08,23,1.034,Real,2021-09-08 23:00:00
2021-09-08,24,0.275,Real,2021-09-09 00:00:00
2021-09-09,1,2.149,Real,2021-09-09 01:00:00
2021-09-09,2,0.703,Real,2021-09-09 02:00:00
2021-09-09,3,0.375,Real,2021-09-09 03:00:00
2021-09-09,4,0.136,Real,2021-09-09 04:00:00
2021-09-09,5,0.271,Real,2021-09-09 05:00:00
2021-09-09,6,0.177,Real,2021-09-09 06:00:00
2021-09-09,7,0.54,Real,2021-09-09 07:00:00
2021-09-09,8,1.344,Real,2021-09-09 08:00:00
2021-09-09,9,1.696,Real,2021-09-09 09:00:00
2021-09-09,10,1.731,Real,2021-09-09 10:00:00
2021-09-09,11,0.658,Real,2021-09-09 11:00:00
2021-09-09,12,0.585,Real,2021-09-09 12:00:00
2021-09-09,13,1.58,Real,2021-09-09 13:00:00
2021-09-09,14,0.805,Real,2021-09-09 14:00:00
2021-09-09,15,1.035,Real,2021-09-09 15:00:00
2021-09-09,16,0.515,Real,2021-09-09 16:00:00
2021-09-09,17,0.305,Real,2021-09-09 17:00:00
2021-09-09,18,0.174,Real,2021-09-09 18:00:00
2021-09-09,19,0.373,Real,2021-09-09 19:00:00
2021-09-09,20,0.763,Real,2021-09-09 20:00:00
2021-09-09,21,0.372,Real,2021-09-09 21:00:00
2021-09-09,22,0.905,Real,2021-09-09 22:00:00
2021-09-09,23,0.468,Real,2021-09-09 23:00:00
2021-09-09,24,0.24,Real,2021-09-10 00:00:00
2021-09-10,1,1.037,Real,2021-09-10 01:00:00
